time_register,email,student_name,student_id,dob,gender,cccd,phone_number,student_email,faculty,major,class,year,gpa,address,distance,priority_reasons,evidence_images,note
08/02/2026,buithihanh605@gmail.com,Bui Thi Hanh,2251164605,14/10/2003,Nữ,1205000605,0817643794,buithihanh605@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.47,Nam Định,221,,https://drive.google.com/file/d/1c1GRTMLXOD6zpdAM9t_hZatX6ion04Hv/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh606@gmail.com,Bui Thi Hanh,2251164606,04/01/2004,Nữ,1205000606,0714775274,buithihanh606@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 3,3.56,Thanh Hóa,28,,https://drive.google.com/file/d/161lZc02r6CD7Z8Qgnc9w7w-PLjDikHi_/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong607@gmail.com,Pham Van Cuong,2251164607,21/02/2006,Nam,1205000607,0392272938,phamvancuong607@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,3.30,Lào Cai,243,,https://drive.google.com/file/d/1lYMsgdFPkepqYIcjo6OS1rSxA4zduNdR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu608@gmail.com,Le Thi Dieu,2251164608,13/06/2006,Nữ,1205000608,0059130080,lethidieu608@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,2.64,Nghệ An,239,,https://drive.google.com/file/d/1j-3NFP_b4BJx6dQA1X7kESzQ9wkcZ1yJ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai609@gmail.com,Do Thi Mai,2251164609,20/09/2006,Nữ,1205000609,0327958033,dothimai609@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 4,2.84,Thanh Hóa,589,,https://drive.google.com/file/d/1i1aM-8yVKYXqkHBHLcUnkGR_teFky6jR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh610@gmail.com,Dang Van Khanh,2251164610,21/07/2005,Nam,1205000610,0821649382,dangvankhanh610@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,2.45,Lào Cai,370,,https://drive.google.com/file/d/1KyTwXqPfoRLkAUnDOH3SOecP7PVfQwsw/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu611@gmail.com,Le Thi Dieu,2251164611,09/11/2003,Nữ,1205000611,0316478380,lethidieu611@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.24,Lào Cai,169,,https://drive.google.com/file/d/19eib-KQDueXrJCUQmyP_HC--Z6XEbpL1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan612@gmail.com,Nguyen Van An,2251164612,16/12/2004,Nam,1205000612,0983153355,nguyenvanan612@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,2.63,Nghệ An,176,,https://drive.google.com/file/d/1CUq18vNUPYlNRkCM3NPLcBL49baQZd9Y/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai613@gmail.com,Do Thi Mai,2251164613,08/05/2003,Nữ,1205000613,0962988674,dothimai613@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.88,Gia Lai,292,,https://drive.google.com/file/d/1sr2NcvCl1UEt3nmRbztQHMBAtf7ZS8Zz/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan614@gmail.com,Nguyen Van An,2251164614,22/03/2005,Nam,1205000614,0797438607,nguyenvanan614@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,2.86,Gia Lai,171,,https://drive.google.com/file/d/1cC98YfSGzKNwSwcCKOcLWMcCAQxxELyh/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh615@gmail.com,Bui Thi Hanh,2251164615,12/06/2006,Nữ,1205000615,0489119966,buithihanh615@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,2.84,Nam Định,157,,https://drive.google.com/file/d/1R2E2d9IfVOSK7zQ2wojtQJdZEZLM7xtJ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong616@gmail.com,Vu Thi Phuong,2251164616,28/01/2006,Nữ,1205000616,0678783901,vuthiphuong616@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 4,3.76,Nghệ An,173,,https://drive.google.com/file/d/1QNkjOs_lzT-fMzlui4O2iVPvgo7FhRWR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu617@gmail.com,Le Thi Dieu,2251164617,31/05/2003,Nữ,1205000617,0330451703,lethidieu617@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,3.36,Hà Nội,347,,https://drive.google.com/file/d/16NO6Ot5A_jJikQ5XmT685zceMZEhZELI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong618@gmail.com,Hoang Van Long,2251164618,26/01/2003,Nam,1205000618,0024067292,hoangvanlong618@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,3.91,Lào Cai,580,,https://drive.google.com/file/d/1hB2GjxHz7p-jWVV9IOkYEs7yby2Wm4sz/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh619@gmail.com,Tran Van Binh,2251164619,29/06/2004,Nam,1205000619,0524880010,tranvanbinh619@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,3.50,Thanh Hóa,179,,https://drive.google.com/file/d/1z2xLKnoaqzD2g3exxJaEjBZeRyu6S76Y/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai620@gmail.com,Do Thi Mai,2251164620,21/01/2006,Nữ,1205000620,0026635926,dothimai620@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 4,3.61,Nam Định,145,,https://drive.google.com/file/d/1sHaphEadsgEwAVHMI3d5B_SQ-nGmsO1-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh621@gmail.com,Bui Thi Hanh,2251164621,30/01/2004,Nữ,1205000621,0183753033,buithihanh621@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 4,2.89,Gia Lai,27,,https://drive.google.com/file/d/10Rjk4d6hE-Pcz1WDy_t0-rewxCldOOsV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong622@gmail.com,Vu Thi Phuong,2251164622,18/11/2006,Nữ,1205000622,0402470685,vuthiphuong622@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 3,3.33,Lào Cai,245,,https://drive.google.com/file/d/1F_6V3qiFU5wjsQbTrjFvbfAqs0WiE8qK/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh623@gmail.com,Dang Van Khanh,2251164623,01/06/2004,Nam,1205000623,0222702410,dangvankhanh623@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,02.04,Nam Định,309,,https://drive.google.com/file/d/1clt067SSP1YErlre8AxaikfRaCuEieN-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong624@gmail.com,Vu Thi Phuong,2251164624,02/07/2004,Nữ,1205000624,0788034491,vuthiphuong624@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 2,3.84,Hưng Yên,90,,https://drive.google.com/file/d/1O2y77RMUNxTlCSpZj1_QCI5zohtvxRqf/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai625@gmail.com,Do Thi Mai,2251164625,04/01/2006,Nữ,1205000625,0381835907,dothimai625@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,3.96,Hà Nội,408,,https://drive.google.com/file/d/1Gq7SqvUawDuXJ1KOF5cwIJGOfwkGpm2S/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan626@gmail.com,Ngo Thi Lan,2251164626,09/09/2006,Nữ,1205000626,0995491349,ngothilan626@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,3.64,Thanh Hóa,363,,https://drive.google.com/file/d/1QqgMiZZvwCzgFvnrvkTnnDkPXnrdFfv1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh627@gmail.com,Dang Van Khanh,2251164627,17/08/2004,Nam,1205000627,0117823426,dangvankhanh627@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 2,2.93,Hà Nội,201,,https://drive.google.com/file/d/1-tTRJfqk_-Veq5FdPi6ZDcugL8O-mh31/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh628@gmail.com,Tran Van Binh,2251164628,07/04/2004,Nam,1205000628,0269976485,tranvanbinh628@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 1,03.03,Thanh Hóa,335,,https://drive.google.com/file/d/1QcrtPLYf0X_vtcJcv4TUFBA21IPZMXok/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong629@gmail.com,Hoang Van Long,2251164629,06/10/2004,Nam,1205000629,0054223181,hoangvanlong629@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,3.38,Thanh Hóa,576,,https://drive.google.com/file/d/15dUfWxqNyjLtZ0-htjWm2zTCmwjFMNMS/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh630@gmail.com,Dang Van Khanh,2251164630,07/07/2006,Nam,1205000630,0221941778,dangvankhanh630@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.87,Lào Cai,458,,https://drive.google.com/file/d/1v45zj6UWlLMoGYcJWVdLYaw8nw9zLJp9/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh631@gmail.com,Dang Van Khanh,2251164631,10/08/2006,Nam,1205000631,0395616422,dangvankhanh631@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 4,3.00,Hà Nội,186,,https://drive.google.com/file/d/1yzfp6u3VQCgNqaD4lTsL-zP5WX6OmuMx/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong632@gmail.com,Vu Thi Phuong,2251164632,06/04/2006,Nữ,1205000632,0229291497,vuthiphuong632@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.79,Thanh Hóa,404,,https://drive.google.com/file/d/1xP4yEXORaoNtx1TcZ7sMfFaEkpxC00yY/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan633@gmail.com,Nguyen Van An,2251164633,11/03/2006,Nam,1205000633,0216237453,nguyenvanan633@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 1,3.43,Thanh Hóa,555,,https://drive.google.com/file/d/16gcEz7CgsYb7mm0y3oKwHVU9io_gPw8H/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh634@gmail.com,Tran Van Binh,2251164634,20/04/2004,Nam,1205000634,0238263505,tranvanbinh634@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.61,Hưng Yên,514,,https://drive.google.com/file/d/1BLdD6Ed5lkBC029d9iRzfRY3000WG4_W/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai635@gmail.com,Do Thi Mai,2251164635,26/10/2005,Nữ,1205000635,0021318357,dothimai635@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 3,2.44,Gia Lai,310,,https://drive.google.com/file/d/1Pq2Jb9fSM6nEJVwJjlsAda7JW-kyZ8zb/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan636@gmail.com,Ngo Thi Lan,2251164636,20/02/2004,Nữ,1205000636,0397074787,ngothilan636@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 4,3.25,Lào Cai,198,,https://drive.google.com/file/d/1W2c6XxTo8NuQrysJyyXW-ZLjFlHzsL1I/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu637@gmail.com,Le Thi Dieu,2251164637,14/05/2005,Nữ,1205000637,0062570449,lethidieu637@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 4,3.76,Nam Định,168,,https://drive.google.com/file/d/1p9oTo8LUw1KlnLdFGtfPQZdIrhUkFSkV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong638@gmail.com,Pham Van Cuong,2251164638,16/09/2004,Nam,1205000638,0663768789,phamvancuong638@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 1,3.89,Lào Cai,556,,https://drive.google.com/file/d/1rZ19S2V6kciMdrhimaNDgydz1hdtBfrY/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong639@gmail.com,Vu Thi Phuong,2251164639,31/05/2005,Nữ,1205000639,0057602664,vuthiphuong639@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 4,3.83,Lào Cai,292,,https://drive.google.com/file/d/1SKzpXxqhHzTw6GMwWhqmovwpvBGlWiRM/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan640@gmail.com,Nguyen Van An,2251164640,01/10/2004,Nam,1205000640,0899448331,nguyenvanan640@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 4,2.21,Lào Cai,330,,https://drive.google.com/file/d/1X5Bzsvw7z4Ax024n6OaD93gzyO5aZP7i/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong641@gmail.com,Vu Thi Phuong,2251164641,10/08/2005,Nữ,1205000641,0091061922,vuthiphuong641@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 2,3.33,Thanh Hóa,329,,https://drive.google.com/file/d/1HhhBky8ZaJSdjnY-Ln9bYhW-6pBh1M0p/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai642@gmail.com,Do Thi Mai,2251164642,05/09/2005,Nữ,1205000642,0297089197,dothimai642@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 4,3.69,Hưng Yên,383,,https://drive.google.com/file/d/1Oyi13K7JXtIqPei7NsIy0zohYKl56EGW/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong643@gmail.com,Pham Van Cuong,2251164643,03/03/2005,Nam,1205000643,0878254516,phamvancuong643@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 4,3.61,Nam Định,270,,https://drive.google.com/file/d/1SDjqZ_NGGG7dkdw3oqv2VGTYpZv8Q8tq/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan644@gmail.com,Ngo Thi Lan,2251164644,10/03/2005,Nữ,1205000644,0872686531,ngothilan644@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,2.67,Thanh Hóa,309,,https://drive.google.com/file/d/1t87UP15XyJqbMccIceiVXU2C5WaF6LQe/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dangvankhanh645@gmail.com,Dang Van Khanh,2251164645,02/11/2006,Nam,1205000645,0928554893,dangvankhanh645@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,2.59,Nam Định,590,,https://drive.google.com/file/d/1mqS_4ZeKOLeoiJe_qFVZhlIzVTt2LdhY/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh646@gmail.com,Bui Thi Hanh,2251164646,19/04/2004,Nữ,1205000646,0123456783,buithihanh646@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.71,Lào Cai,346,,https://drive.google.com/file/d/1KaqvqD7fnhre3pg90qiiaUs0xoRRInbB/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan647@gmail.com,Ngo Thi Lan,2251164647,09/02/2006,Nữ,1205000647,0298535501,ngothilan647@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,3.25,Lào Cai,367,,https://drive.google.com/file/d/15JvHaPbp7RYjJ4VmIHmK1nS1dETGVSwh/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh648@gmail.com,Bui Thi Hanh,2251164648,15/05/2004,Nữ,1205000648,0535414874,buithihanh648@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 4,2.24,Hưng Yên,154,,https://drive.google.com/file/d/1cQm-6sGLIhSSWO0CFv2ecTHkqR8Cpz4z/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh649@gmail.com,Bui Thi Hanh,2251164649,29/05/2006,Nữ,1205000649,0981905864,buithihanh649@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 1,2.55,Gia Lai,410,,https://drive.google.com/file/d/1alHkb6HLLSS4rigjEnzkcBQJkfKT7aKP/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan650@gmail.com,Ngo Thi Lan,2251164650,17/09/2003,Nữ,1205000650,0394788707,ngothilan650@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,2.59,Hưng Yên,184,,https://drive.google.com/file/d/1EVUFcE3DBL7dc7itOZgWjmuLkjDifll1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong651@gmail.com,Pham Van Cuong,2251164651,25/07/2003,Nam,1205000651,0698818385,phamvancuong651@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.91,Gia Lai,274,,https://drive.google.com/file/d/1axqAVzm880SOskdc9WsGjfAQIQITjw_W/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,dothimai652@gmail.com,Do Thi Mai,2251164652,16/08/2004,Nữ,1205000652,0125116709,dothimai652@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.12,Lào Cai,385,,https://drive.google.com/file/d/1r4kRwbMifCit1HCmoFFNI2PBu1anHylr/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan653@gmail.com,Nguyen Van An,2251164653,31/05/2005,Nam,1205000653,0817170870,nguyenvanan653@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 4,3.27,Hưng Yên,127,,https://drive.google.com/file/d/1m6E1tRvCAUWk8n4oDZSB14N5Ix7fzLya/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan654@gmail.com,Nguyen Van An,2251164654,30/07/2004,Nam,1205000654,0178876838,nguyenvanan654@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 3,2.81,Hà Nội,51,,https://drive.google.com/file/d/1R5vXZ-HvSMKH8gJD8OleA-eibAoOCvpi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan655@gmail.com,Ngo Thi Lan,2251164655,04/03/2003,Nữ,1205000655,0960954071,ngothilan655@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,3.89,Hưng Yên,521,,https://drive.google.com/file/d/1Nnxp-tEav4y-dttZnLSQZe4nEth0eUfK/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu656@gmail.com,Le Thi Dieu,2251164656,15/11/2004,Nữ,1205000656,0374421449,lethidieu656@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,2.81,Nghệ An,534,,https://drive.google.com/file/d/1BrPP1JJCsabs7VFm6aW-fG2koK0qJFy8/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan657@gmail.com,Nguyen Van An,2251164657,01/04/2004,Nam,1205000657,0557882117,nguyenvanan657@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,2.83,Nam Định,329,,https://drive.google.com/file/d/1uT2NC1CFIegpo-CRBpLxkQKVO28Y2Swm/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,vuthiphuong658@gmail.com,Vu Thi Phuong,2251164658,06/08/2006,Nữ,1205000658,0557176517,vuthiphuong658@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,2.88,Hưng Yên,204,,https://drive.google.com/file/d/1gfHxdkbrzWQCnYzCV-Vn_LtU6Q8lzkyF/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan659@gmail.com,Ngo Thi Lan,2251164659,13/06/2004,Nữ,1205000659,0699071332,ngothilan659@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,3.89,Lào Cai,100,,https://drive.google.com/file/d/1L0XIPcML4px8djwUqNgPaDNkuKP_tCwy/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu660@gmail.com,Le Thi Dieu,2251164660,29/07/2006,Nữ,1205000660,0897286757,lethidieu660@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 2,3.96,Gia Lai,296,,https://drive.google.com/file/d/1c26HSswpE9ET8P4Ev2c1qw04FL0A4o7Q/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh661@gmail.com,Tran Van Binh,2251164661,28/03/2005,Nam,1205000661,0726318926,tranvanbinh661@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.49,Nghệ An,29,,https://drive.google.com/file/d/1PVX97seZmQzyhQOFi42D6VsGOKWcBTfs/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,buithihanh662@gmail.com,Bui Thi Hanh,2251164662,23/09/2005,Nữ,1205000662,0679059168,buithihanh662@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 4,2.58,Hưng Yên,474,,https://drive.google.com/file/d/1COTAMBonlGcllpJvKwbhUIbQBE0a-snu/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,phamvancuong663@gmail.com,Pham Van Cuong,2251164663,24/10/2004,Nam,1205000663,0255310646,phamvancuong663@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 1,3.19,Lào Cai,427,,https://drive.google.com/file/d/1vigHWtmdUfrZ4zhpGIgo0AE3wNKMe0Hc/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,nguyenvanan664@gmail.com,Nguyen Van An,2251164664,29/06/2004,Nam,1205000664,0446906616,nguyenvanan664@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 1,3.30,Hưng Yên,294,,https://drive.google.com/file/d/19VnniLuOT4-KdKL11r97z5T_Ma21jEOu/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,ngothilan665@gmail.com,Ngo Thi Lan,2251164665,31/12/2003,Nữ,1205000665,0351073086,ngothilan665@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,3.85,Hưng Yên,474,,https://drive.google.com/file/d/1O6dYTiIFIEN1_kF7NDkOK9Q-qTujViM2/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,tranvanbinh666@gmail.com,Tran Van Binh,2251164666,09/03/2005,Nam,1205000666,0234592485,tranvanbinh666@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.81,Hưng Yên,348,,https://drive.google.com/file/d/1EUk80llZoT36ohedZPdGFUBXIDsTyZaM/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,lethidieu667@gmail.com,Le Thi Dieu,2251164667,10/04/2006,Nữ,1205000667,0359538019,lethidieu667@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 4,03.02,Hưng Yên,11,,https://drive.google.com/file/d/1gxzmgFQdpecf8LoTElDfBkA1xjUsU1hg/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
08/02/2026,hoangvanlong668@gmail.com,Hoang Van Long,2251164668,30/11/2004,Nam,1205000668,0377651205,hoangvanlong668@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,2.40,Nam Định,427,,https://drive.google.com/file/d/1MoBU7xtYPjfK0l88euHlSgZ1CHaCMu57/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
